,Unnamed: 0,공공민간구분,날씨,온도,시설물 분류,작업프로세스,사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,공정율,설계안정성검토,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간
1011,1011,민간,맑음,15.0,공동주택,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,40~49%,대상,9.0,10.0,기타,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0
1012,1012,민간,맑음,19.5,공동주택,타설작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,9.0,11.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
1013,1013,민간,맑음,22.0,기타 건축,설치작업,1,0,0,0,1,0,0,0,0,0,0,0,10% 미만,비대상,9.0,11.0,떨어짐,콘크리트공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
1014,1014,민간,맑음,18.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,9.0,15.0,"절단, 베임",수장공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0
1015,1015,공공,맑음,20.6,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,9.0,18.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1016,1016,민간,맑음,21.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,9.0,7.0,기타,콘크리트공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0
1017,1017,민간,맑음,20.0,공장,설비작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,9.0,9.0,"절단, 베임",설비공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0
1018,1018,민간,맑음,20.0,기타 건축,이동,0,0,0,0,0,0,1,0,1,0,0,0,70~79%,비대상,9.0,10.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1052.0
1019,1019,공공,맑음,20.0,토목,정비작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,대상,9.0,11.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2557.0
1020,1020,민간,맑음,25.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,대상,9.0,11.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0
1021,1021,민간,맑음,19.0,기타 건축,도장작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,9.0,14.0,떨어짐,도장공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1022,1022,민간,맑음,30.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,9.0,14.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,638.0
1023,1023,민간,흐림,22.0,공동주택,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,10~19%,비대상,9.0,15.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,565.0
1024,1024,공공,흐림,21.0,토목,연결작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,대상,9.0,15.0,기타,토공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0
1025,1025,공공,맑음,32.0,토목,기타,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,대상,9.0,15.0,기타,관공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1158.0
1026,1026,공공,맑음,23.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,대상,9.0,15.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,214.0
1027,1027,민간,맑음,25.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,9.0,15.0,넘어짐,해체 및 재활용공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0
1028,1028,민간,맑음,25.0,산업환경설비,이동,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,9.0,15.0,넘어짐,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0
1029,1029,민간,흐림,19.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,9.0,15.0,물체에 맞음,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0
1030,1030,민간,맑음,23.0,공동주택,매설작업,0,0,0,0,0,0,1,0,1,0,0,0,70~79%,비대상,9.0,16.0,넘어짐,관공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273.0
1031,1031,공공,맑음,26.0,토목,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,9.0,16.0,물체에 맞음,토공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,366.0
1032,1032,공공,흐림,2.0,공동주택,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,9.0,9.0,떨어짐,미장공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,547.0
1033,1033,공공,맑음,20.0,토목,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,50~59%,대상,9.0,9.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0
1034,1034,민간,맑음,0.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,9.0,11.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,852.0
1035,1035,공공,흐림,20.0,토목,확인 및 점검작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,9.0,11.0,넘어짐,기타공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
1036,1036,민간,흐림,22.0,공동주택,쌓기작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,9.0,11.0,물체에 맞음,조적공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,883.0
1037,1037,민간,맑음,21.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,9.0,13.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,942.0
1038,1038,공공,맑음,30.0,토목,운반작업,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,비대상,9.0,15.0,기타,토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
1039,1039,민간,흐림,25.0,기타 건축,양중작업,1,0,0,0,1,0,0,0,0,0,0,0,10% 미만,비대상,9.0,15.0,떨어짐,설비공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,536.0
1040,1040,민간,강우,25.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,9.0,15.0,끼임,가설공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0
1041,1041,공공,강우,17.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,대상,9.0,16.0,떨어짐,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,274.0
1042,1042,민간,맑음,20.0,기타 건축,도장작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,9.0,9.0,끼임,도장공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.0
1043,1043,공공,강우,16.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,9.0,9.0,부딪힘,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
1044,1044,공공,강풍,19.0,토목,거치작업,0,0,0,0,0,0,0,0,0,0,0,0,30~39%,비대상,9.0,11.0,탈락,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,885.0
1045,1045,공공,강우,17.0,기타 건축,절단작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,9.0,16.0,"절단, 베임",목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1046,1046,민간,맑음,18.0,공동주택,물뿌리기 작업,0,0,0,0,0,0,2,0,0,2,0,0,70~79%,비대상,9.0,7.0,화상,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,819.0
1047,1047,민간,맑음,23.0,공동주택,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,9.0,7.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1048,1048,공공,맑음,18.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,9.0,8.0,떨어짐,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1553.0
1049,1049,민간,흐림,22.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,9.0,9.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,674.0
1050,1050,민간,맑음,21.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,9.0,9.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0
1051,1051,공공,맑음,22.0,토목,준비작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,대상,9.0,10.0,"절단, 베임",가설공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
1052,1052,공공,맑음,20.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,대상,9.0,10.0,물체에 맞음,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,267.0
1053,1053,민간,맑음,23.0,기타 건축,상차 및 하역작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,9.0,12.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,827.0
1054,1054,공공,맑음,20.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,9.0,13.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,828.0
1055,1055,민간,맑음,21.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,9.0,13.0,떨어짐,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,508.0
1056,1056,공공,맑음,20.0,산업환경설비,적재작업,0,0,0,0,0,0,1,1,0,0,0,0,40~49%,비대상,9.0,13.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,417.0
1057,1057,민간,맑음,26.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,9.0,14.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0
1058,1058,민간,흐림,23.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,9.0,14.0,기타,기타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1059,1059,민간,맑음,17.0,기타 건축,절단작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,9.0,15.0,"절단, 베임",콘크리트공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
1060,1060,공공,맑음,23.0,조경,정비작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,대상,9.0,15.0,기타,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
1061,1061,민간,흐림,19.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,9.0,8.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0
1062,1062,민간,맑음,27.0,기타 건축,절단작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,9.0,8.0,"절단, 베임",타일 및 테라코타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0
1063,1063,민간,맑음,17.4,산업환경설비,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,30~39%,비대상,9.0,8.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335.0
1064,1064,민간,맑음,27.0,기타 건축,정리작업,0,0,0,0,0,0,1,1,0,0,0,0,90% 이상,대상,9.0,8.0,"절단, 베임",기타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0
1065,1065,공공,맑음,23.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,대상,9.0,8.0,떨어짐,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
1066,1066,민간,맑음,24.0,공장,용접작업,2,0,0,0,1,1,0,0,0,0,0,0,40~49%,비대상,9.0,9.0,떨어짐,철골공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1067,1067,민간,맑음,18.0,기타 건축,양중작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,비대상,9.0,9.0,넘어짐,콘크리트공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1068,1068,민간,맑음,27.0,공장,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,9.0,10.0,떨어짐,수장공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0
1069,1069,민간,맑음,20.0,공동주택,쌓기작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,9.0,10.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,274.0
1070,1070,민간,맑음,20.0,공동주택,타설작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,9.0,10.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,717.0
1071,1071,공공,맑음,26.0,기타 건축,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,9.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,395.0
1072,1072,민간,맑음,16.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,9.0,11.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,620.0
1073,1073,민간,맑음,27.0,기타 건축,연결작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,9.0,11.0,끼임,토공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,822.0
1074,1074,공공,맑음,24.0,토목,준비작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,9.0,11.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0
1075,1075,공공,맑음,19.8,토목,이동,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,대상,9.0,12.0,깔림,토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1076,1076,민간,맑음,27.0,공동주택,기타,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,9.0,12.0,깔림,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,534.0
1077,1077,공공,맑음,19.0,토목,형틀 및 목공,1,0,0,1,0,0,0,0,0,0,0,0,80~89%,비대상,9.0,12.0,질병,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0
1078,1078,민간,맑음,20.0,공동주택,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,9.0,13.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,579.0
1079,1079,공공,맑음,22.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,대상,9.0,14.0,떨어짐,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0
1080,1080,민간,맑음,15.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,비대상,9.0,14.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,699.0
1081,1081,공공,맑음,25.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,9.0,15.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,578.0
1082,1082,민간,맑음,0.0,공동주택,타설작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,대상,9.0,15.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,823.0
1083,1083,공공,맑음,15.0,토목,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,대상,9.0,20.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1643.0
1084,1084,민간,맑음,17.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,9.0,7.0,부딪힘,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,365.0
1085,1085,공공,안개,17.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,50~59%,비대상,9.0,7.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0
1086,1086,민간,흐림,18.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,9.0,7.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,807.0
1087,1087,민간,맑음,18.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,9.0,8.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,758.0
1088,1088,공공,맑음,21.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,대상,9.0,9.0,떨어짐,철골공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,608.0
1089,1089,민간,흐림,27.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,9.0,9.0,넘어짐,조적공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0
1090,1090,민간,흐림,20.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,비대상,9.0,10.0,떨어짐,미장공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
1091,1091,공공,흐림,18.8,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,대상,9.0,10.0,물체에 맞음,토공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0
1092,1092,민간,맑음,19.0,공동주택,상차 및 하역작업,1,0,0,0,0,1,0,0,0,0,0,0,60~69%,비대상,9.0,10.0,깔림,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1093,1093,민간,맑음,27.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,9.0,11.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0
1094,1094,민간,맑음,29.0,기타 건축,이동,0,0,0,0,0,0,1,0,1,0,0,0,10~19%,비대상,9.0,11.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,219.0
1095,1095,민간,맑음,25.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,9.0,13.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,561.0
1096,1096,민간,흐림,17.0,공장,양중작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,9.0,13.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0
1097,1097,공공,맑음,18.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,9.0,13.0,넘어짐,기타공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1098,1098,공공,맑음,23.0,조경,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,9.0,14.0,기타,기타공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0
1099,1099,민간,맑음,18.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,2,0,20~29%,비대상,9.0,14.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,746.0
1100,1100,민간,맑음,27.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,9.0,14.0,물체에 맞음,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.0
1101,1101,공공,맑음,24.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,9.0,14.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,568.0
1102,1102,공공,맑음,26.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,대상,9.0,15.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.0
1103,1103,민간,맑음,28.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,9.0,15.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,638.0
1104,1104,민간,맑음,26.0,기타 건축,양중작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,9.0,16.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
1105,1105,민간,맑음,25.0,산업환경설비,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,9.0,16.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,873.0
1106,1106,공공,맑음,25.0,토목,연결작업,1,0,1,0,0,0,0,0,0,0,0,0,30~39%,대상,9.0,21.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,821.0
1107,1107,민간,맑음,18.0,공장,양중작업,1,0,0,1,0,0,0,0,0,0,0,0,60~69%,비대상,9.0,8.0,떨어짐,철골공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0
1108,1108,공공,맑음,19.0,공동주택,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,대상,9.0,8.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,683.0
1109,1109,민간,맑음,20.0,기타 건축,미입력,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,9.0,8.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
1110,1110,민간,맑음,20.0,공동주택,미입력,0,0,0,0,0,0,0,0,0,0,0,0,10% 미만,대상,9.0,9.0,탈락,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,396.0
1111,1111,민간,흐림,26.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,9.0,10.0,넘어짐,기타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
1112,1112,민간,맑음,23.0,조경,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,10% 미만,비대상,9.0,10.0,기타,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
1113,1113,공공,맑음,15.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,9.0,10.0,떨어짐,해체 및 재활용공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,334.0
1114,1114,공공,맑음,23.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,9.0,10.0,떨어짐,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1115,1115,민간,맑음,25.0,기타 건축,절단작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,비대상,9.0,11.0,"절단, 베임",철골공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0
1116,1116,민간,맑음,17.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,10% 미만,비대상,9.0,11.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,852.0
1117,1117,공공,맑음,26.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,대상,9.0,13.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,672.0
1118,1118,민간,맑음,35.0,기타 건축,용접작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,9.0,14.0,깔림,타일 및 테라코타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,364.0
1119,1119,공공,맑음,20.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,비대상,9.0,14.0,기타,토공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,442.0
1120,1120,공공,맑음,25.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,대상,9.0,14.0,끼임,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,756.0
1121,1121,민간,흐림,24.0,공장,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,9.0,15.0,부딪힘,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.0
1122,1122,민간,흐림,22.0,공장,설비작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,9.0,15.0,감전,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0
1123,1123,공공,맑음,20.0,토목,정비작업,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,대상,9.0,16.0,"절단, 베임",토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
1124,1124,공공,맑음,20.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,9.0,21.0,물체에 맞음,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,411.0
1125,1125,공공,맑음,18.0,토목,이동,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,9.0,7.0,깔림,관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1126,1126,민간,맑음,16.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,대상,9.0,8.0,물체에 맞음,수장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1132.0
1127,1127,공공,맑음,23.0,토목,연결작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,9.0,9.0,떨어짐,관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1128,1128,민간,맑음,21.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,비대상,9.0,9.0,기타,타일 및 테라코타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187.0
